Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Norway,NOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.200435598,3.004204357,3.24151791,3.208427323,3.119163985,3.397936519,3.567959831,3.512562814,3.607843137,3.604252499,3.472839491,3.391504405,3.291465968,3.133605121,3.035535343,3.208430283,3.124029782,3.098176806,2.841318929,2.766545914,2.619018869,2.623972153,2.744592106,2.794971532,2.544434351,2.796000232,2.808417018,2.978324426,2.893089863,2.910157092,2.886226894,2.747487196,2.964700275,2.687349845,2.733137082,2.30749104,2.163074974,2.016079571,2.156737667,2.039105571,1.705831873,1.70454146,2.080591931,1.974854487,1.848785144,1.575884673,1.444668028,1.459172078,1.370333717,1.596909799,1.507627955,1.442527551,1.393189996,1.405252181,1.462279428,1.498123273,1.617343836,1.705153286,1.715297375,1.843735378,1.965983692,1.721024214,1.500521302,1.607281158
Nepal,NPL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,0.593019315,0.617910602,0.647556299,0.657680994,0.607236461,0.682172825,0.856261176,0.892143089,0.858464253,0.911205724,1.032075714,0.99205332,1.089453982,1.252924973,1.220614369,1.195827162,1.182850684,1.159182012,1.083790602,1.106543145,1.077154406,1.096609649,1.074689768,1.050552554,0.973315396,0.941485115,0.900716315,0.880707846,0.92705546,0.947369575,0.962150318,1.098334384,1.44764998,1.592251101,1.793292398,1.929161376,1.749109863,1.547393889,1.599971653,1.442742389,1.36781609,1.350672855,1.255494427,1.365001279,1.495262742,1.404426867,1.486592172,1.557849235,1.468328224,1.337665483,1.358534673,1.266801036,1.11017534,1.076685554
Nauru,NRU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.69073316,2.485627021,2.309936646,2.198289031,2.472833658,2.355558421,2.639267145,2.623715037,2.727682597,2.566225166,2.632030178,2.316700611,2.183267941,1.973040548,2.0653789,2.084761742,1.936032905,2.115898464,2.209871447,2.159636272,3.022790536,2.729375067,2.582858416,2.43835931,2.377624155,2.364626121,2.367587022,2.407276689,2.078708161,2.149929658,2.327779747,2.256336694,2.069366229,1.899123846,1.82870806,1.815347846,1.781881485,1.703970844,1.695280175,1.619342018,1.668742107,1.581301424,1.454409845,1.389934115,1.246074766,1.139934367,1.240820549,1.182045321,1.152770496,1.219818006,1.209901056,1.162420913,1.116346363,1.043882168,0.998051493,0.988413614,1.035225705,1.052041155,1.105032091,1.293162197,1.340842127,1.164303426,1.171827536,1.217637729
OECD members,OED,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.51609209,6.462160896,6.589233381,6.255422624,5.730844086,5.433370002,5.800391828,6.237058653,6.066361004,5.614317487,5.147049215,4.609321868,4.314069422,3.878318009,3.892615432,3.793516351,3.593481824,3.538399941,3.349301805,3.336129311,3.413627199,3.662308556,4.237601391,4.09321374,4.105280065,4.207411085,3.97743633,3.751434789,3.493174563,3.414012003,3.258939135,2.940731702,2.882183399,2.71429996,2.52731361,2.312176115,2.25453854,2.233859437,2.18362107,2.125166534,2.118868393,2.146298533,2.278025649,2.376370323,2.394532426,2.398884214,2.385881649,2.358806401,2.455037185,2.693250814,2.647499954,2.548720143,2.464904854,2.324792069,2.221001213,2.217736711,2.201545195,2.164369558,2.176487905,2.2614846,2.446646552,2.315644676,2.33517267,2.423117047
Oman,OMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,9.652278177,14.86150568,18.59504132,15.52770449,24.95857498,23.00972521,18.78168568,20.94994192,15.64074734,14.90988131,15.71342565,16.66602922,17.15936989,16.89304168,15.56146605,15.86657759,13.20231493,13.69979842,12.5,12.39094146,11.06391029,12.1840929,11.5257307,11.7664526,10.96764772,9.40707829,9.357911159,8.216092167,7.516788219,7.085708783,8.195640371,8.100665655,7.962034987,7.860379597,7.714034109,7.099093619,6.717564317,4.960248224,6.072570475,5.648855165,6.452751081,10.58320315,9.747272601,8.860411814,9.571167303,10.56312623,8.413249952,8.267601442,7.439211908,8.030242505,6.55798322,5.043802558,5.404266351
Other small states,OSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,3.315270349,,4.912309581,3.328161743,,2.780397642,3.374704773,3.736076967,4.530638921,4.432042865,4.821970695,4.886786116,5.318904357,3.425375156,3.448558112,3.095943472,3.558709043,3.95196742,3.603452934,3.031794574,2.505829987,2.551615846,2.404036084,2.318474867,2.093857039,1.970356323,1.895956659,1.829007237,1.801873057,2.085540128,2.027088624,1.983158314,2.077177547,2.150092709,2.298240231,2.400200647,2.387363155,2.227841488,2.142985231,2.196804192,2.342804436,2.101556689,1.991089461,2.134212684
Pakistan,PAK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.312662619,4.097890641,3.655872773,3.648412975,3.865890131,5.904667889,6.730521985,5.404603702,5.103905995,5.512041885,6.158387622,6.735533238,6.865955511,6.210642727,6.090996314,6.321520245,5.889471993,5.547411678,5.503299663,5.453274295,5.523244467,5.710870576,6.375717087,6.643798059,6.659491457,6.922133598,6.991656011,6.971880084,6.785810731,6.532725256,6.522320235,6.570952788,6.698187549,6.427312623,5.923548293,5.820225283,6.037166305,5.621216489,5.415095044,5.189899265,4.168722714,3.878933945,4.073770168,4.091427187,3.956034117,3.897019393,3.645255204,3.5119861,3.459371004,3.265223993,3.041893265,2.919243184,3.095773537,3.088020035,3.096579697,3.162986645,3.203776716,3.364449103,3.586961764,3.505840316,3.48667909,3.391711681,3.162974521,2.801488102
Panama,PAN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.840980437,2.110985742,2.084910486,1.256359137,1.228547313,1.083474267,1.198645229,1.192556558,1.11575689,1.085592302,1.170170567,0.951292019,0.974136501,,,,,,,,,,,,,,,,,,,,,,,,
Peru,PER,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.508001273,2.644757433,2.42506812,3.31639136,3.340227508,3.098346388,2.843567251,4.703632887,2.35737352,2.387559809,3.506439551,3.619515885,3.630810994,3.925389755,3.932960894,5.216284987,5.676913015,8.214386993,6.199701937,3.35243553,4.55906822,3.984819734,5.112651646,4.845956354,3.35755814,3.870149096,3.349295541,3.411496045,2.185200963,2.19047619,2.682378792,2.019815931,2.507035047,2.746102469,2.47419794,2.635324099,2.502026598,1.996769968,2.016661342,1.930630719,1.788966849,1.75202013,1.541840221,1.509499498,1.382223536,1.581272686,1.456214926,1.303938254,1.246694882,1.529625724,1.476972039,1.371183055,1.483512793,1.643069051,1.602487622,1.745080549,1.321908399,1.26523967,1.18979117,1.205891462,1.314865542,1.17822221,1.153179052,1.121182913
Philippines,PHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.778458907,1.702908043,1.808815782,1.855862208,1.70494247,1.549199864,1.651727069,1.739939361,1.867471754,2.090888486,2.156756502,2.069990623,2.336156933,2.813804928,3.558039259,,3.931338341,3.621308988,2.581767219,2.964931071,2.709754707,2.755720962,2.59728795,2.409253354,1.634758933,1.982573359,1.988053613,1.965247142,2.458889214,2.242923397,2.147246667,2.010721068,2.03646157,2.15753564,2.172446587,2.294131535,2.268407676,1.914461376,1.69729338,1.615775846,1.608226621,1.471378833,1.473890188,1.550844829,1.36062651,1.277883936,1.259095392,1.291425916,1.250329088,1.202323394,1.170132201,1.153414552,1.10670419,1.189501729,1.043127066,1.08846304,1.045585147,1.167960834,1.184247177,1.131331325,1.297240039,1.406822541,1.316526153,1.24949555
Palau,PLW,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,0.603585657,1.631258774,1.250088634,1.266449511,1.210309627,1.403083226,1.409638554,,,,1.558878335,1.56493311,1.610783206,1.266286003,1.4965361,1.419133733,0.924685894,0.890351343,0.917458234,1.013205299,0.775516093,1.017311366,1.075353754,0.879220321,0.691394522,0.639107654,0.547294852,0.371637931,0.345763181,0.389122471,0.416637769,0.376920047,0.4116026,0.337014471,0.447943023,0.325144509,0.356925097,0.519471739,0.494549266,0.48441331,0.459900166,0.381076923,0.355034483,0.3302267,0.362698688,0.393261831,0.330331693,0.312718966,0.313337016
Poland,POL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,2.652329749,2.913185616,3.245582402,2.902946274,3.055037313,3.015797032,2.941403536,2.762691854,2.592055081,1.81712151,2.612485744,2.251650225,2.230999443,2.469187315,2.273232103,1.955507055,1.967919401,2.031306697,2.019081314,1.901135771,1.830336585,1.905638001,1.900638649,1.908042037,1.873241006,1.92612987,1.92075038,2.002032828,1.752139711,1.797416228,1.847852155,1.803183618,1.81467677,1.798449936,1.91903676,2.14054583,1.949217707,1.901659981,2.04480025,1.97509539,2.287485156,2.242623614,2.22856109,3.832728539
Pre-demographic dividend,PRE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,1.99762128,,1.98421922,3.565833624,3.784140927,4.469997066,3.815710558,3.461656463,3.817143602,3.980416032,4.445747704,5.521497327,5.033686552,4.778044135,4.556363241,4.022084027,3.549495548,3.801671995,2.40116418,,,,2.157496493,2.889101791,,,,2.559172047,1.729398027,2.423227688,1.505333595,1.008797738,0.820883649,0.886790977,0.953084768,2.100459495,1.533192737,1.577491435,1.546169519,1.332858348,1.525104701,1.387018569,1.390335952,1.499229792,1.727446384,1.886544148,1.564489285,1.487289005,1.350197318,1.719662225,1.586632317,1.735364864,1.446732973,1.554030275,1.336013467,1.365394773,1.388855567,1.387464338,1.220766875,1.401792116
Puerto Rico,PRI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.55567079,3.88750179,4.226673647,3.955789219,4.111497258,3.813613146,3.852895741,4.463790185,4.50281558,4.139016616,4.137880678,4.331765839,4.061044236,3.479562565,4.342279859,3.095108056,2.358346953,2.070208847,2.093885015,2.028620868,2.026724911,2.002673839,2.035133541,1.90927674,1.861323407,1.843543376,1.915825453,1.859302078,1.885426466,1.887502644,1.840828125,1.829954782,1.8052441,1.786507066,1.681212758,1.706989856,1.601643929,1.541156921,1.422612288,1.425842485,1.406467963,1.444503172,1.464020232,1.432693408,1.504873987,1.593791803,1.512085233,1.377908102,1.415946746,1.534063766,1.488218032,1.491798479,1.405859949,1.441121063,1.307686642,1.326558396,1.541102961,1.237067882,1.340259639,1.374696314,1.429790701,1.519533089,1.399269065,1.519297124
Paraguay,PRY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.528964466,2.279149681,2.297392114,2.39885422,2.403765761,2.63308768,2.91684506,3.031558995,3.211049587,3.161486049,3.315872291,3.22522547,3.846463133,3.417437229,2.56457242,3.125003564,2.989956507,2.888644655,2.958532318,2.026398262,2.181449221,2.527860183,3.803297575,3.645241799,3.508185177,3.757634843,3.804065638,2.773192333,3.195473445,2.425763756,2.131875856,2.829327005,2.368889977,2.178547665,2.046766371,2.283424569,2.063789937,1.685680307,1.543153715,1.388767852,1.244939454,1.074634817,0.971236933,0.825755372,0.877630064,0.7214804,0.793455135,0.741436848,0.683124275,0.753483712,0.750544859,0.844603851,0.964506788,0.96416726,0.986605392,1.067449349,0.950953302,0.892663231,0.961156153,0.973840384,1.027573427,0.928803634,0.831483479,0.906254793
West Bank and Gaza,PSE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,0.205761317,0.188323917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.652869614,6.594827859,6.723720963,6.379389037,5.847585647,5.537458814,5.921601212,6.35971076,6.178682876,5.708204736,5.19437624,4.63384812,4.33257563,3.85528052,3.856419289,3.753880998,3.556979808,3.511348149,3.337287905,3.341680316,3.438121008,3.70762333,4.278340182,4.121517999,4.144574554,4.257920113,3.995485313,3.756188958,3.498104241,3.437560873,3.280773053,2.942279322,2.901587469,2.735522061,2.553223317,2.321960275,2.257153871,2.252309551,2.204752309,2.14151777,2.142541375,2.178036969,2.317176513,2.416421443,2.440450752,2.453622733,2.445857936,2.414815845,2.514739755,2.75164973,2.713031852,2.615649395,2.529536058,2.381952533,2.271983231,2.271262997,2.245301538,2.205179061,2.211633844,2.302587192,2.484906117,2.360999623,2.466507677,2.57190046
French Polynesia,PYF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,7.868680878,12.21680182,19.27738675,13.95848337,12.73392514,24.84641486,,15.88953342,16.27235088,13.07757453,10.74387877,13.01125479,,,,,,,,,,,3.929969922,3.33399484,2.433859686,1.993016269,1.750507649,1.9598416,2.010500927,1.992213177,1.473909083,,,,,,,,,,,6.452355112,6.962166119,
Romania,ROU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,2.204542655,2.201223579,2.0402159,1.98508713,1.906727218,4.299280843,4.445711165,3.914028622,4.205470612,4.797296115,4.547415049,4.773334664,4.247682517,2.740608015,3.114728408,2.613447685,2.369072926,3.017649962,3.004174864,2.640259267,2.498914184,2.420745188,2.287296075,2.088487134,2.007657561,2.006993609,1.84512546,1.49361826,1.399984366,1.278069612,1.226976607,1.235568669,1.173925228,1.292230767,1.347663784,1.450718244,1.427704541,1.733755102,1.791444235,1.835598714,2.009504298,1.852593471,1.724874287,1.613895295
Russian Federation,RUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.427032321,4.181324647,4.523700655,3.784429967,3.756558821,4.039809297,2.732649089,3.073287922,3.307029837,3.546319229,3.756277391,3.67083809,3.300353647,3.331237234,3.246357234,3.118542075,3.14948602,3.924063403,3.58508572,3.433043838,3.689240435,3.854042583,4.112992978,4.871514747,5.425147705,4.248996052,3.71982244,3.860337504,4.171478901,3.611740683,4.690034831,5.864188872
Rwanda,RWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,1.884892086,1.471544715,1.628787879,1.613893376,2.152234637,1.588162762,1.747433265,1.876851852,2.039151713,2.003055768,1.895144265,1.604022627,1.588370754,1.795534665,1.675233645,1.594260662,1.753758806,3.729165984,5.509172203,4.290602124,4.536375401,3.43787696,0.607802875,5.328556116,4.173525613,4.377647282,4.448105437,3.535502959,3.396226415,3.048933501,2.447129909,1.973466003,1.743055556,1.643910431,1.365678347,1.306497175,1.326902399,1.216792682,1.094931043,1.042249628,1.054885285,1.102738752,1.213694733,1.240506791,1.248895243,1.235147023,1.19793122,1.473869321,1.513975297,1.333854622,1.266152434
South Asia,SAS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.181743213,2.231679164,2.777545494,3.921692249,3.761393276,3.97454614,3.869120105,3.423295626,3.412893986,3.372420571,3.480894309,3.957362101,4.041426465,3.064756977,3.055054108,3.26800217,3.46303166,3.211446391,3.170795926,3.232477536,3.140670207,3.221144798,3.469738477,3.475516336,3.55683487,3.703985994,4.136837758,4.237927341,3.817205781,3.627928605,3.29523249,3.213028701,3.106699947,3.194364855,2.985481394,2.985267933,2.890323191,2.931261386,2.963175064,3.086747656,3.041499482,2.947046132,2.86302712,2.745834815,2.854057922,2.899707496,2.700304635,2.536301063,2.645105909,2.998106386,2.785065687,2.622397069,2.547975714,2.48085652,2.485115532,2.424752862,2.461120116,2.461428742,2.391222276,2.467345338,2.65017267,2.394300485,2.263687927,2.303452172
Saudi Arabia,SAU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,5.902697717,5.966305398,7.690089397,11.32423151,11.51183139,8.087454893,9.570515678,9.403527431,8.640194117,10.08155157,10.84044759,,,,15.6488184,16.73657379,15.76881181,12.61335924,13.26523888,17.7202464,16.97292732,19.00434836,16.99520087,,16.89641419,15.15188188,13.39031658,14.02429265,12.46980799,11.28415798,12.46537228,10.64478167,9.27846839,8.468077759,11.00093542,14.31103745,11.38193602,10.53440331,11.41900489,9.758063801,8.687118465,8.081555659,7.730598875,7.848365211,8.527049978,7.353436468,9.617199992,8.565677294,7.172399149,7.615807602,8.890191412,10.53506046,13.02283819,9.560482394,9.846226924,8.813335176,7.794588442,8.79217411,7.229219837,6.397422153,7.086386302
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.91740413,1.84496124,2.05952381,2.149122807,3.142241379,4.115303983,3.525150905,3.654618474,3.75,5.197255575,4.954007884,4.603365385,4.191750279,3.16211878,2.56783587,2.251082251,2.666666667,2.615603427,2.040690885,2.593152064,2.302704668,1.781806815,2.44047619,3.268685988,4.084519494,3.399698124,3.227247902,2.552713115,3.551965121,,4.813324736,4.992301346,4.389363518,4.921118423,3.897835065,1.667984222,1.269314093,0.954304907,2.379660739,4.009786095,4.791420882,2.944044911,3.273800351,2.256184394,5.782620161,3.311281459,3.640512194,4.083230603,4.978921778,5.453918758,,,,,,2.712940233,2.278507216,3.285803901,1.778924027,1.630151496,0.978360321,0.915918757,,
Senegal,SEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,3.431134655,2.75527027,2.734414832,2.349510763,2.545884579,2.407952623,2.192862509,2.040041351,1.981188119,2.111784512,2.027696235,1.633468986,1.547055567,1.443999933,1.668304044,1.347619738,1.310099111,1.243917937,1.19691223,1.179141855,1.202126805,1.048360277,1.115667493,1.101240436,1.115442778,1.05782487,1.130464529,1.27105687,1.379591734,1.291966869,1.335875876,1.215309331,1.29386016,1.113479595,1.251701256,1.213366003,1.209099171,1.602097454,1.471062517,1.666927568,1.524737106,1.411908879,1.77917639,1.538105621,1.467760489
Singapore,SGP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,5.399081007,5.641703123,5.085807944,4.704630993,4.294172251,4.649256993,5.044361048,5.677161694,5.19523729,4.652015519,4.636861356,4.741355163,4.651190175,4.071468568,4.698815405,5.656612915,5.442511559,4.870611505,4.547865263,4.492898256,4.632144473,4.448356673,4.471368646,4.091764934,3.791435128,4.178797884,4.253314039,4.450036477,5.211052961,5.207353988,4.518886294,4.826249999,4.924986287,4.869647648,4.416805051,4.275043131,3.922911194,3.602552791,3.850026794,3.882423347,3.38139844,3.193874569,3.10816619,3.038491149,3.047860385,3.046712659,3.095542713,2.971874808,2.807933274,2.760175736,2.81188318,2.598793531,2.577718633,2.658665676
Solomon Islands,SLB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.751072961,0.726554268,0.71421371,0.763131814,0.780771017,0.722648365,0.692630775,0.796946565,0.804869186,0.872657987,0.93498452,0.898737808,0.953063519,1.042461226,1.213897028,1.030207788,1.09209454,1.088417092,0.999882367,1.107656432,1.445261791,1.416189444,1.090682456,1.028729812,0.912254992,0.733104238,1.474391481,0.694642221,0.8541029,1.542900151,1.306646669,2.036457092,2.686910691,2.080121071,1.99116887,1.969291627,1.35295037,0.764916648,1.024702229,1.740340045,2.512155618,2.742527343,2.164617616,2.053952988,1.584946609,1.426813932,1.486395848,1.346993361,0.943706279,1.076033226,0.972150455,0.865813494,0.782800531,0.643965907,0.973262106,0.923453252,1.116382358,1.093816897,0.751992569,0.672477268,0.546605435,0.609065851,0.685622766,0.560437347
El Salvador,SLV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,0.738683897,0.709079836,0.694253983,0.655571183,0.715461501,0.629834058,0.718020405,0.881572825,0.864970612,0.801397477,0.830737938,0.881847196,0.971842226,1.118526013,1.577653624,1.736336488,2.279546416,2.776336531,3.551449894,6.443282437,6.589716115,4.329956718,4.469163951,4.271323885,4.87234585,3.413665987,2.732577455,2.253576782,1.67872879,1.352221179,1.175058328,1.074409153,1.007766206,0.922942908,0.92054924,0.840331038,1.090670039,1.13023873,0.841381285,0.810214431,0.904204654,0.888131106,0.973444825,0.961811831,1.078878211,1.089553727,1.088061495,1.048809627,1.079989232,1.035254877,1.056820059,1.023502952,1.044469401,1.132207279,1.180009621,1.37945779,1.193762652,1.411240782,1.283861953
San Marino,SMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,0.23082542,0.254470426,0.29015544,0.330487805,0.296955773,0.353645267,0.387944359,0.407226563,0.41958042,0.496014172,0.483050847,0.453608247,0.505494505,0.727149168,0.516201117,0.51751279,0.460755814,0.994988388,0.974661036,0.549735206,0.607709751,0.288266621,0.239324529,0.143127627,0.050709707,28.94824154,16.95621133,17.4357168,1.529992136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.511285895,3.786504467,3.511897979,4.005947435,5.15394319,4.027571198,4.209954106,3.447908471,2.973161564,2.273943574,2.170621199,2.25051717,2.129798112,2.157276458,2.085965342,2.003645029,1.970993656,1.900659932,1.940768764,1.826086336,1.742945288,1.909058138,1.636687885,2.526470748,2.375584634,2.31320388,2.711341294,2.853246386
Sub-Saharan Africa (excluding high income),SSA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,1.864904108,2.135630629,1.869518151,2.730524428,2.847082646,3.089165034,2.673676068,2.434829139,2.653258631,2.742713828,2.894347021,4.014530786,3.91273016,4.099546653,4.024324758,3.65348875,3.18397639,3.061673094,2.904227607,3.095570511,2.956214124,2.699976118,2.906516156,3.515290608,3.863387183,3.851299788,3.667429943,2.954185366,2.338526553,2.469954977,2.028768912,1.523307015,1.212680176,1.213128717,1.220376192,1.898355769,1.654303075,1.64630899,1.675808266,1.451648919,1.48838701,1.302724388,1.282556238,1.281567152,1.447437918,1.514195257,1.242693982,1.214079498,1.18062761,1.275216022,1.251209973,1.142757772,1.066191896,1.089605435,1.000228721,0.9479672,1.040329093,1.087223093,1.000584236,1.072981139
South Sudan,SSD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.761289033,4.968462633,4.140632543,6.094415322,8.771124113,6.569814395,8.46061686,8.908535203,4.013856541,2.061344432,3.19540114,3.349713738,2.279879411,2.626143856,4.150276992,6.256177344
Sub-Saharan Africa,SSF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,1.864904108,2.135630629,1.869518151,2.730524428,2.847082646,3.089165034,2.673676068,2.434829139,2.653258631,2.742713828,2.894347021,4.014530786,3.91273016,4.099546653,4.024324758,3.65348875,3.18397639,3.061673094,2.904227607,3.095570511,2.956214124,2.701124281,2.908094053,3.51627109,3.863827882,3.851813734,3.667842656,2.955764243,2.34179953,2.47036917,2.02936867,1.524235073,1.213607842,1.214025932,1.221022018,1.898146268,1.654344924,1.646545574,1.675811153,1.452038651,1.488924587,1.303090484,1.282707616,1.281756134,1.447204324,1.513836408,1.24232512,1.2138269,1.180460944,1.275031575,1.251955622,1.142876402,1.066613227,1.089935339,1.000545919,0.948316059,1.040760691,1.088535123,1.000925589,1.073690152
Small states,SST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.258702507,3.275738964,2.957554992,3.362624978,,,,,,,,,,1.842566239,1.804534219,1.767162512,2.033179884,1.969928744,1.93045551,2.008588363,2.074424318,2.218189,2.283085258,2.280092013,2.151510181,2.08089151,2.129265188,2.275505586,2.0270182,1.859887018,1.973333896
Sao Tome and Principe,STP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.996360321,1.939519014,3.154558108,2.973828668,2.283116245,1.744336533,1.57382655,1.655312382,1.84316099,1.77602684,1.841111076,1.652006017,1.679090524,1.593998023,1.478388924,1.459385052,1.516486667,1.249182959,1.067062719,1.078082838,0.97861816,0.984879429,1.109501869,1.116098937,1.104288837,1.221700974,1.704971445,1.922004789,1.7415465,1.808560967,2.016534749
Slovenia,SVN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.247233332,1.81730135,1.654074662,1.573034776,1.536362812,1.401368318,1.361182469,1.211302468,1.093166275,1.300482474,1.387618576,1.403798337,1.430651945,1.420197162,1.542182213,1.442914542,1.492919141,1.586156825,1.603125212,1.292170764,1.166791234,1.046948256,0.973739588,0.930119532,1.004287078,0.981780638,0.97785679,1.05433161,1.0585627,1.233770567,1.292127759,1.336650065
